captured_at,source,ticker,name,quantity,cost_basis,avg_buy_price,price,change,change_pct,market_value,unrealized_pnl,unrealized_pnl_pct,volume,open,high,low
2026-07-06T13:55:22+09:00,KIS_OPEN_API,000270,기아,4,681200,170300,160500,8500,5.59,642000,-39200,-5.754550792718732,1228947,153000,162500,150400
2026-07-06T13:55:22+09:00,KIS_OPEN_API,005930,삼성전자,7,2356500,336642.8571,315750,6250,2.02,2210250,-146250,-6.206238064926798,17986414,320000,325000,303000
2026-07-06T13:55:22+09:00,KIS_OPEN_API,035720,카카오,11,444550,40413.63636,35800,300,0.85,393800,-50750,-11.416038690810932,1013564,35500,36300,34850
2026-07-06T13:55:22+09:00,KIS_OPEN_API,086790,하나금융지주,5,571500,114300,124800,-800,-0.64,624000,52500,9.186351706036746,437877,125200,128200,123200
2026-07-06T13:55:22+09:00,KIS_OPEN_API,091160,KODEX반도체,8,1286700,160837.5,153675,-3550,-2.26,1229400,-57300,-4.453252506411752,2126794,157515,159995,148230
2026-07-06T13:55:22+09:00,KIS_OPEN_API,360200,ACE 미국S&P500,157,4526260,28829.68153,28805,5,0.02,4522385,-3875,-0.08561152032804126,339602,28920,29025,28790
2026-07-06T13:55:22+09:00,KIS_OPEN_API,360750,TIGER 미국S&P500,373,9012610,24162.4933,28510,-95,-0.33,10634230,1621620,17.992790101868383,23380677,28630,28725,28485
2026-07-06T13:55:22+09:00,KIS_OPEN_API,379810,KODEX 미국나스닥100,415,10603835,25551.40964,30035,-30,-0.1,12464525,1860690,17.547330753449106,12761295,30225,30320,29960
2026-07-06T13:55:22+09:00,KIS_OPEN_API,0023A0,SOL 미국양자컴퓨팅TOP10,107,3101406,28985.1028,32150,-80,-0.25,3440050,338644,10.9190476835345,94674,32230,32550,31910
2026-07-06T13:55:22+09:00,KIS_OPEN_API,367380,ACE 미국나스닥100,56,1964910,35087.67857,34475,-10,-0.03,1930600,-34310,-1.7461359553363767,235629,34690,34800,34395
2026-07-06T13:55:22+09:00,KIS_OPEN_API,402970,ACE 미국배당다우존스,73,1157745,15859.52055,16010,-10,-0.06,1168730,10985,0.9488272460688667,349904,16025,16135,16010
2026-07-06T13:55:22+09:00,KIS_OPEN_API,005940,NH투자증권,13,391950,30150,32650,1250,3.98,424450,32500,8.291873963515755,836432,31700,34100,31300
2026-07-06T13:55:22+09:00,KIS_OPEN_API,035420,네이버,3,652500,217500,196200,400,0.2,588600,-63900,-9.793103448275863,559242,196600,201000,194000
